0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
2,-0.68985,-0.68109,-0.6817300000000001,-0.68101,-0.6828,-0.68312,-0.6844399999999999,-0.68507,-0.68155,-0.67869,-0.6782199999999999,-0.67535,-0.67187,-0.67127,-0.66835,-0.66974,-0.66862,-0.66898,-0.66874,-0.66798,-0.66728,-0.66697,-0.66646,-0.6613399999999999,-0.65332,-0.6398,-0.62125,-0.60378,-0.58795,-0.5694,-0.55302,-0.55182,-0.5462600000000001,-0.55714,-0.57403,-0.59717,-0.60264,-0.59843,-0.58862,-0.58233,-0.5656100000000001,-0.54268,-0.48711000000000004,-0.40293,-0.30117,-0.16737,0.022633,0.30236,0.59575,0.64972,0.97088,1.1174,1.2715,1.4269,1.5717,1.6675,1.6829,1.7022,1.7036,1.7061,1.7018,1.7017,1.7049,1.7079,1.7138,1.7165,1.7181,1.7175,1.7159,1.7127,1.7139,1.7122,1.7058,1.7024,1.6966,1.6958,1.6958,1.6895,1.6873,1.6842,1.6761,1.6669999999999998,1.6383,1.6069,1.5471,1.4521,1.3292,1.1952,1.0485,0.88749,0.7298100000000001,0.54584,0.38743,0.21516,0.070547,-0.06351799999999999,-0.17887999999999998,-0.29932,-0.39645,-0.46403,-0.52023,-0.56547,-0.58749,-0.60747,-0.6139,-0.61858,-0.6259,-0.6331100000000001,-0.6398,-0.64373,-0.6390600000000001,-0.63222,-0.63244,-0.62732,-0.64122,-0.65876,-0.68088,-0.708,-0.74015,-0.7695,-0.79488,-0.80923,-0.82105,-0.82573,-0.82525,-0.8220299999999999,-0.8196899999999999,-0.81833,-0.8184600000000001,-0.81828,-0.8175600000000001,-0.81428,-0.8106,-0.80111,-0.7903,-0.77886,-0.77322,-0.77199,-0.7723399999999999,-0.77498,-0.78314,-0.79197,-0.80274,-0.80878,-0.81506,-0.8198799999999999,-0.82442,-0.8251200000000001,-0.82686,-0.82405
2,-0.70697,-0.7015899999999999,-0.69982,-0.7003199999999999,-0.70021,-0.69713,-0.69758,-0.6964199999999999,-0.69462,-0.6926399999999999,-0.69223,-0.6907300000000001,-0.69158,-0.69121,-0.69004,-0.68903,-0.68958,-0.6905,-0.69121,-0.6911,-0.6912,-0.68997,-0.68998,-0.68911,-0.69023,-0.69003,-0.68933,-0.6875899999999999,-0.68657,-0.68609,-0.68701,-0.68615,-0.68081,-0.6665,-0.62803,-0.57804,-0.53287,-0.5200100000000001,-0.5169,-0.52813,-0.5451600000000001,-0.54418,-0.52636,-0.48633999999999994,-0.46263000000000004,-0.45113000000000003,-0.44591000000000003,-0.41113999999999995,-0.34681999999999996,-0.2294,-0.057835000000000004,0.13105,0.38298000000000004,0.60929,0.8386899999999999,1.0691,1.2866,1.5018,1.6894,1.8288,1.9093,1.9273,1.9311,1.9292,1.9313,1.9317,1.9283,1.9295,1.9305,1.9304,1.9289,1.9343,1.9335,1.9294,1.9289,1.9251,1.9251,1.9228,1.9147,1.9044,1.8754,1.821,1.7355,1.6182,1.4891,1.3446,1.2007,1.0563,0.9109700000000001,0.76352,0.63305,0.49828999999999996,0.36706,0.22865,0.09109500000000001,-0.021811,-0.12829000000000002,-0.22291,-0.30364,-0.36222,-0.40423000000000003,-0.4357,-0.4579,-0.45688999999999996,-0.46652,-0.46811,-0.47663,-0.49262,-0.50031,-0.50546,-0.50551,-0.50008,-0.48582,-0.46793,-0.44773999999999997,-0.42278999999999994,-0.40447,-0.39852,-0.40815999999999997,-0.42638000000000004,-0.46851000000000004,-0.51702,-0.57927,-0.64337,-0.69772,-0.74183,-0.77469,-0.7906,-0.7973899999999999,-0.79899,-0.8043399999999999,-0.81057,-0.81087,-0.81047,-0.80867,-0.80535,-0.80013,-0.79489,-0.7809699999999999,-0.76447,-0.7455,-0.73321,-0.7257899999999999,-0.71813,-0.7165199999999999,-0.71497,-0.7135699999999999,-0.7136600000000001,-0.71359,-0.71507
2,-0.71944,-0.7206600000000001,-0.7215600000000001,-0.71959,-0.7195199999999999,-0.7198399999999999,-0.7190000000000001,-0.7188,-0.71992,-0.71675,-0.71638,-0.7149,-0.71404,-0.71431,-0.7139800000000001,-0.71433,-0.71331,-0.7129,-0.71104,-0.70936,-0.7087600000000001,-0.70524,-0.70416,-0.70148,-0.70124,-0.6965899999999999,-0.69406,-0.6898,-0.6913699999999999,-0.6873100000000001,-0.67448,-0.63735,-0.5916899999999999,-0.55811,-0.54099,-0.54998,-0.56417,-0.57952,-0.59372,-0.5867100000000001,-0.56948,-0.5384899999999999,-0.5200100000000001,-0.50056,-0.46275,-0.40981000000000006,-0.34902,-0.31916,-0.20701,-0.032449,0.13087000000000001,0.4002,0.60178,0.84349,1.0753,1.3163,1.5105,1.6912,1.8186,1.8946,1.915,1.9246,1.9284,1.9285,1.9252,1.9289,1.93,1.9339,1.9321,1.9369,1.9355,1.9366,1.9399,1.9454,1.9418,1.9404,1.9404,1.9367,1.935,1.9193,1.8785,1.8072,1.6888,1.555,1.402,1.2385,1.0682,0.88589,0.7085,0.54279,0.39056,0.23794,0.086015,-0.026557,-0.14820999999999998,-0.24351,-0.32474000000000003,-0.39776,-0.44743,-0.49065,-0.53268,-0.5435800000000001,-0.54865,-0.55009,-0.5514399999999999,-0.5532100000000001,-0.55571,-0.55795,-0.55785,-0.55761,-0.56002,-0.56852,-0.56704,-0.55842,-0.54135,-0.53557,-0.53803,-0.54624,-0.56607,-0.5866,-0.6141399999999999,-0.64359,-0.67142,-0.6894600000000001,-0.69257,-0.69394,-0.69122,-0.6862699999999999,-0.68145,-0.6785800000000001,-0.67311,-0.66582,-0.65361,-0.64242,-0.6327,-0.6278600000000001,-0.62061,-0.61469,-0.61432,-0.61047,-0.60951,-0.60842,-0.6092,-0.61242,-0.6127199999999999,-0.614,-0.6108,-0.60627,-0.59851,-0.59647
1,-0.9877299999999999,-0.9875799999999999,-0.98695,-0.9872299999999999,-0.9916,-1.0105,-0.9958600000000001,-0.9946,-1.0064,-1.0122,-1.0077,-1.0033,-1.0056,-1.0043,-1.0082,-1.0008,-0.99321,-0.9722700000000001,-0.89487,-0.7883100000000001,-0.64761,-0.37419,-0.12714,0.12442,0.33419,0.62303,0.73661,0.8542799999999999,0.94009,1.0967,1.087,1.2291,1.1541,1.0743,1.2323,1.1844,1.1842,1.2254,1.1133,1.1041,1.0942,1.1032,1.0694,1.083,1.1038,1.1136,1.0682,1.0814,1.097,1.0829,1.0815,1.0876,1.0912,1.0677,1.0709,1.0899,1.0884,1.0693,1.0778,1.0626,1.0606,1.0529,1.0598,1.0733,1.074,1.0961,1.0879,1.0791,1.1179999999999999,1.1092,1.0769,1.0964,1.0749,1.0742,1.09,1.093,1.093,1.0522,1.0679,1.0295,1.0358,0.9915700000000001,1.0317,1.032,1.0641,1.0361,0.9919600000000001,0.98241,0.94075,0.73315,0.75347,0.73226,0.64461,0.56221,0.45602,0.22521,0.11331,-0.058914999999999995,-0.28171999999999997,-0.50159,-0.6401899999999999,-0.7529600000000001,-0.8608,-0.9686,-1.0456,-1.0927,-1.1028,-1.0987,-1.0931,-1.0729,-1.0623,-1.0438,-1.0436,-1.0386,-1.0427,-1.0408,-1.0346,-1.0366,-1.0416,-1.0421,-1.0361,-1.0387,-1.0379,-1.0443,-1.046,-1.0424,-1.05,-1.0443,-1.0421,-1.0321,-1.0322,-1.0288,-1.0373,-1.0369,-1.0393,-1.0366,-1.0302,-1.0371,-1.0346,-1.0395,-1.0393,-1.0311,-1.0355,-1.0308,-1.0237,-1.0314,-1.0362,-1.0371,-1.0265,-1.0231
2,-0.62485,-0.62547,-0.62598,-0.62561,-0.62649,-0.6265,-0.62534,-0.62634,-0.62671,-0.62695,-0.62674,-0.62747,-0.6269399999999999,-0.6262800000000001,-0.62702,-0.6268100000000001,-0.6262800000000001,-0.6259899999999999,-0.62387,-0.62237,-0.6207600000000001,-0.61802,-0.61573,-0.61238,-0.61026,-0.60869,-0.60528,-0.6037600000000001,-0.60149,-0.59583,-0.58482,-0.56006,-0.5292100000000001,-0.50359,-0.47606000000000004,-0.46698,-0.47713,-0.49088000000000004,-0.48701000000000005,-0.47572,-0.44516999999999995,-0.42102,-0.38158000000000003,-0.32222,-0.23699,-0.12632000000000002,-0.014222,0.13458,0.39033,0.57202,0.7609199999999999,0.9570799999999999,1.1414,1.3358,1.5119,1.6969,1.8804,2.0057,2.0847,2.1082,2.1317,2.1433,2.154,2.1615,2.1606,2.1639,2.1634,2.1619,2.1552,2.1555,2.1411,2.1278,2.1061,2.0796,2.0347,1.9268,1.9268,1.7863,1.6055,1.4113,1.1968,0.96326,0.74884,0.53257,0.35148,0.17597000000000002,0.0097459,-0.13501,-0.26186,-0.36771,-0.44465,-0.49428999999999995,-0.53077,-0.55629,-0.5747800000000001,-0.58905,-0.60213,-0.6065699999999999,-0.60645,-0.6027600000000001,-0.59918,-0.59514,-0.5906,-0.58791,-0.58362,-0.57044,-0.5743,-0.57509,-0.57994,-0.58962,-0.59925,-0.61443,-0.6196,-0.63242,-0.6449199999999999,-0.64782,-0.6497,-0.64812,-0.6468,-0.64595,-0.6409600000000001,-0.63542,-0.62263,-0.61301,-0.60346,-0.5944699999999999,-0.58618,-0.58076,-0.5781,-0.5697,-0.56704,-0.56391,-0.5592,-0.55802,-0.55591,-0.55493,-0.55403,-0.5534100000000001,-0.55135,-0.54923,-0.5491,-0.54701,-0.54847,-0.54797,-0.5484600000000001,-0.54895,-0.54824,-0.5493100000000001,-0.5493899999999999,-0.5486800000000001
2,-0.62921,-0.62941,-0.62997,-0.63476,-0.64458,-0.6485,-0.64887,-0.64988,-0.65096,-0.65357,-0.6563100000000001,-0.65554,-0.65696,-0.65854,-0.6602399999999999,-0.66164,-0.66408,-0.66573,-0.66354,-0.66328,-0.66264,-0.65983,-0.6577,-0.6558,-0.65027,-0.65018,-0.65065,-0.65025,-0.6483899999999999,-0.6512399999999999,-0.65199,-0.65222,-0.64612,-0.62613,-0.59353,-0.5603899999999999,-0.5382600000000001,-0.53296,-0.52896,-0.53741,-0.5518,-0.53765,-0.51707,-0.50588,-0.49346999999999996,-0.48851000000000006,-0.47307,-0.43101000000000006,-0.34442,-0.25734,0.084539,0.33878,0.54787,0.7887,1.0112,1.2527,1.453,1.6082,1.6909,1.7308,1.7523,1.7615,1.7644,1.7716,1.7676,1.7759,1.7715,1.7727,1.7808,1.7787,1.7811,1.7808,1.7812,1.7789,1.7790000000000001,1.7799,1.7799,1.7746,1.7678,1.7601,1.7515,1.7446,1.7348,1.7231,1.6976,1.643,1.5738,1.4588,1.3333,1.1838,1.0215,0.85496,0.67929,0.50339,0.33878,0.1929,0.050513,-0.079564,-0.20337,-0.27681,-0.36386999999999997,-0.42836,-0.47175,-0.48913999999999996,-0.5092,-0.5230199999999999,-0.5435800000000001,-0.55813,-0.56593,-0.56643,-0.55935,-0.54605,-0.53687,-0.53422,-0.53367,-0.53198,-0.55087,-0.58212,-0.6348,-0.68788,-0.7422,-0.79684,-0.83209,-0.8508600000000001,-0.8557899999999999,-0.85462,-0.8497899999999999,-0.84844,-0.84629,-0.83891,-0.8345899999999999,-0.8187,-0.80803,-0.80071,-0.79577,-0.79525,-0.79755,-0.79879,-0.7996300000000001,-0.80008,-0.80011,-0.79752,-0.79371,-0.79128,-0.78405,-0.77855,-0.77148,-0.7620600000000001,-0.75436,-0.7471399999999999
1,-0.61892,-0.61433,-0.6152,-0.61303,-0.61378,-0.61544,-0.6167199999999999,-0.61626,-0.61782,-0.61669,-0.6179399999999999,-0.61973,-0.6185,-0.61915,-0.6181800000000001,-0.6192300000000001,-0.61979,-0.62087,-0.62058,-0.62142,-0.62155,-0.62049,-0.6205,-0.62079,-0.6210399999999999,-0.62142,-0.61978,-0.62079,-0.62102,-0.62012,-0.61908,-0.6198,-0.61851,-0.615,-0.61643,-0.61634,-0.61352,-0.61321,-0.6108399999999999,-0.6098100000000001,-0.60841,-0.60446,-0.60045,-0.5812,-0.54505,-0.48632,-0.40381999999999996,-0.34428000000000003,-0.24359,-0.1022,-0.044752,0.13128,0.35475,0.6653,0.77128,0.88055,1.0022,1.1621,1.3509,1.5295,1.6922,1.8192,1.9082,1.9355,1.9424,1.9681,1.9714,1.974,1.9821,1.9819,1.9872,1.9858,1.9851,1.9927,1.9963,2.001,2.001,1.9847,1.9817,1.9852,1.9434,1.9082,1.8184,1.7001,1.5621,1.4161,1.2815,1.1362,1.0083,0.89799,0.74312,0.62533,0.50024,0.34153,0.097626,-0.11925999999999999,-0.2546,-0.37532,-0.5179699999999999,-0.62962,-0.69944,-0.73211,-0.73475,-0.72291,-0.70717,-0.69916,-0.69014,-0.68137,-0.66843,-0.65276,-0.63898,-0.62932,-0.6230899999999999,-0.625,-0.62449,-0.62443,-0.62537,-0.6246,-0.62124,-0.62136,-0.62178,-0.6249600000000001,-0.62426,-0.62754,-0.6289100000000001,-0.6338699999999999,-0.63672,-0.64048,-0.6440100000000001,-0.64646,-0.6501100000000001,-0.6521100000000001,-0.65323,-0.65325,-0.65489,-0.65564,-0.6532600000000001,-0.65527,-0.65585,-0.65494,-0.6543399999999999,-0.65678,-0.65856,-0.66064,-0.66106,-0.66214,-0.6633399999999999,-0.6641600000000001,-0.66665,-0.6671600000000001
1,-1.1871,-1.1905,-1.1904,-1.1918,-1.1928,-1.1938,-1.1968,-1.194,-1.1975,-1.1999,-1.2,-1.2031,-1.2032,-1.2025,-1.1898,-1.138,-1.0298,-0.86318,-0.60335,-0.33397,-0.048847,0.21518,0.44204,0.64451,0.76991,0.8845200000000001,0.93448,0.98254,0.9843799999999999,0.99131,0.9796299999999999,0.9784700000000001,0.97016,0.97451,0.96746,0.96955,0.96939,0.9740700000000001,0.97054,0.9709700000000001,0.97306,0.9747899999999999,0.9758,0.9687600000000001,0.9766799999999999,0.9762700000000001,0.9708399999999999,0.97624,0.9744200000000001,0.97057,0.96678,0.96815,0.9687100000000001,0.96509,0.9671799999999999,0.96281,0.96049,0.95737,0.96049,0.9563200000000001,0.94401,0.93853,0.94299,0.9416100000000001,0.94332,0.94416,0.94345,0.9405600000000001,0.94411,0.9451799999999999,0.94616,0.9422299999999999,0.9449799999999999,0.9455100000000001,0.9436399999999999,0.94139,0.94139,0.9439200000000001,0.9480799999999999,0.9480200000000001,0.95137,0.95401,0.9540200000000001,0.9535399999999999,0.95767,0.9606899999999999,0.95905,0.9516,0.93635,0.9243600000000001,0.9035700000000001,0.86624,0.84401,0.79156,0.76094,0.70109,0.66635,0.61154,0.55897,0.48231999999999997,0.40936,0.295,0.16565,0.0071617,-0.17447000000000001,-0.3561,-0.53689,-0.7348,-0.8993,-1.0387,-1.1533,-1.2344,-1.2772,-1.2890000000000001,-1.2903,-1.2817,-1.2631,-1.2404,-1.2128,-1.1773,-1.1642,-1.1541,-1.1423,-1.1394,-1.1379,-1.1351,-1.1362,-1.1406,-1.1439,-1.1391,-1.14,-1.1388,-1.1393,-1.1375,-1.1404,-1.1364,-1.1384,-1.1391,-1.1391,-1.1421,-1.1409,-1.1426,-1.1415,-1.1445,-1.1457,-1.1464,-1.1475,-1.147,-1.1459,-1.1484
2,-0.78422,-0.78093,-0.77596,-0.77312,-0.76978,-0.7662100000000001,-0.7639600000000001,-0.75913,-0.7542800000000001,-0.75184,-0.74845,-0.74342,-0.74146,-0.74205,-0.73974,-0.74073,-0.73828,-0.73788,-0.73757,-0.73326,-0.7263,-0.71355,-0.69926,-0.69099,-0.68162,-0.67037,-0.65604,-0.65,-0.6453800000000001,-0.64312,-0.64179,-0.6403,-0.63695,-0.6291800000000001,-0.6187699999999999,-0.61366,-0.62598,-0.6347,-0.644,-0.6571,-0.67092,-0.66667,-0.6438699999999999,-0.60844,-0.58896,-0.56409,-0.5213899999999999,-0.45942,-0.36691,-0.27752,-0.17614000000000002,0.049275,0.32182,0.42855,0.5727800000000001,0.9165399999999999,1.0971,1.3307,1.5346,1.7093,1.7929,1.8336,1.8494,1.864,1.8737,1.8784,1.8751,1.8805,1.8824,1.8769,1.8758,1.8763,1.8786,1.8773,1.8805,1.8767,1.8767,1.8753,1.8721,1.8687,1.8579,1.8485,1.8294,1.7853,1.7278,1.6123,1.4922,1.3679,1.2306,1.0743,0.91096,0.74007,0.56583,0.40861,0.2772,0.14457,0.023548,-0.088959,-0.18328,-0.2556,-0.33466999999999997,-0.38742,-0.42894,-0.45165,-0.47408999999999996,-0.48149,-0.48954,-0.49818999999999997,-0.50584,-0.5163,-0.52277,-0.51968,-0.50012,-0.48372,-0.46663999999999994,-0.45842,-0.45507,-0.4496,-0.46528,-0.50052,-0.55065,-0.59211,-0.64107,-0.67219,-0.6917300000000001,-0.69605,-0.7076899999999999,-0.71463,-0.71804,-0.71786,-0.71805,-0.71796,-0.71782,-0.71762,-0.71443,-0.71045,-0.71123,-0.70155,-0.6947300000000001,-0.68726,-0.68047,-0.67699,-0.67587,-0.67601,-0.6748,-0.67719,-0.67818,-0.6754600000000001,-0.67571,-0.67555
1,-0.64917,-0.6471,-0.64531,-0.64766,-0.6452600000000001,-0.64558,-0.64262,-0.6421399999999999,-0.63657,-0.6359,-0.63236,-0.62997,-0.62692,-0.62556,-0.62513,-0.62297,-0.62152,-0.62054,-0.61937,-0.61924,-0.61798,-0.6179100000000001,-0.61826,-0.61853,-0.61907,-0.61912,-0.61942,-0.61917,-0.61784,-0.6147,-0.6109899999999999,-0.606,-0.6025699999999999,-0.6013,-0.60131,-0.59877,-0.5975699999999999,-0.59745,-0.5969800000000001,-0.5964,-0.59527,-0.59585,-0.5895199999999999,-0.56371,-0.51402,-0.42366000000000004,-0.32727,-0.23276999999999998,-0.11955,-0.067825,0.15532,0.34725,0.47816000000000003,0.5725,0.68533,0.81484,0.97656,1.1555,1.3565,1.5548,1.6941,1.8019999999999998,1.8314,1.8617,1.8616,1.8647,1.8769,1.8917,1.9055,1.9037,1.8978,1.9087,1.9144,1.915,1.9078,1.9122,1.9122,1.9111,1.9069,1.9053,1.8916,1.8811,1.8411,1.7815,1.6902,1.587,1.4483,1.3166,1.1809,1.0546,0.93605,0.79638,0.64269,0.52769,0.39488,0.12503,-0.07215099999999999,-0.23792,-0.37501999999999996,-0.51312,-0.6358699999999999,-0.73263,-0.7844899999999999,-0.80713,-0.8115899999999999,-0.8112699999999999,-0.8074100000000001,-0.80201,-0.79525,-0.7861600000000001,-0.7710899999999999,-0.76245,-0.75378,-0.7489399999999999,-0.7424,-0.73692,-0.72752,-0.72044,-0.70613,-0.6913699999999999,-0.67092,-0.6563899999999999,-0.64687,-0.64056,-0.64025,-0.64068,-0.63993,-0.64336,-0.64146,-0.6429199999999999,-0.64664,-0.64766,-0.6512100000000001,-0.65383,-0.65612,-0.65871,-0.66183,-0.66495,-0.6658,-0.6669,-0.66399,-0.66366,-0.65867,-0.65279,-0.65023,-0.64776,-0.64491,-0.6426,-0.64161,-0.63922
2,-1.1309,-1.1214,-1.1179,-1.1197,-1.117,-1.1148,-1.1159,-1.1107,-1.1112,-1.1098,-1.1077,-1.1052,-1.1044,-1.1046,-1.1026,-1.0928,-1.0507,-0.9742299999999999,-0.8860600000000001,-0.79838,-0.72555,-0.67496,-0.65433,-0.63747,-0.61123,-0.57649,-0.55937,-0.55135,-0.56485,-0.58521,-0.58277,-0.56844,-0.54598,-0.5343600000000001,-0.52588,-0.5155,-0.49906000000000006,-0.45976000000000006,-0.32748,-0.16913,0.014150999999999999,0.22078000000000003,0.39261,0.55391,0.7102,0.8450200000000001,0.9646299999999999,1.0667,1.1555,1.222,1.2583,1.2766,1.2916,1.2990000000000002,1.3066,1.3136,1.3145,1.3299,1.3336,1.3382,1.3447,1.3434,1.3458,1.3451,1.3448,1.3455,1.3453,1.3432,1.3454,1.3477,1.3448,1.344,1.3457,1.3472,1.3415,1.3449,1.3449,1.3408,1.3432,1.3437,1.3432,1.3447,1.3402,1.3377,1.3415,1.3361,1.3353,1.3259,1.3173,1.3043,1.2762,1.2394,1.1968,1.1309,1.0398,0.9444600000000001,0.8235600000000001,0.69822,0.55588,0.41773000000000005,0.2719,0.11183,-0.029224,-0.16585,-0.30149000000000004,-0.42904,-0.52441,-0.58657,-0.64598,-0.6775,-0.69423,-0.70407,-0.7025399999999999,-0.70119,-0.6986600000000001,-0.69315,-0.69625,-0.70576,-0.71121,-0.71463,-0.7197,-0.72356,-0.72952,-0.7288899999999999,-0.7349100000000001,-0.7436,-0.7515,-0.75863,-0.76436,-0.77289,-0.78706,-0.80952,-0.83516,-0.88633,-0.94571,-1.0227,-1.0997,-1.153,-1.1531,-1.1265,-1.0735,-1.0281,-1.0131,-1.0107,-1.0132,-1.0145,-1.0075,-0.9993700000000001,-0.9931399999999999,-0.98564
1,-1.4743,-1.4747,-1.4746,-1.4753,-1.4758,-1.4758,-1.4780000000000002,-1.4796,-1.4809,-1.4834,-1.4826,-1.4844,-1.4859,-1.4844,-1.4868,-1.4880000000000002,-1.4879,-1.4863,-1.4865,-1.4874,-1.4869999999999999,-1.4861,-1.4866,-1.483,-1.4677,-1.416,-1.3154,-1.1572,-0.9107799999999999,-0.6430100000000001,-0.35459,-0.068355,0.19287,0.39773000000000003,0.5469,0.63644,0.69928,0.7469399999999999,0.74333,0.74941,0.74295,0.73468,0.73012,0.72326,0.72909,0.7368399999999999,0.7366699999999999,0.73201,0.72559,0.7277,0.72743,0.72478,0.72547,0.71672,0.71932,0.7166600000000001,0.71867,0.71855,0.7095,0.7178800000000001,0.70787,0.71575,0.71501,0.71867,0.71596,0.7205600000000001,0.7260800000000001,0.72897,0.73147,0.72519,0.73023,0.72673,0.72841,0.73602,0.73146,0.73655,0.73655,0.73231,0.7383,0.7366,0.73502,0.7306699999999999,0.73183,0.73268,0.72817,0.73885,0.73131,0.7250800000000001,0.72653,0.72969,0.72323,0.72025,0.72328,0.7218899999999999,0.721,0.7224,0.7266699999999999,0.72644,0.7278899999999999,0.7308600000000001,0.72863,0.72464,0.72297,0.72483,0.72417,0.72465,0.72232,0.72426,0.72351,0.72129,0.72659,0.72558,0.72847,0.72987,0.7207899999999999,0.72372,0.72331,0.73017,0.72495,0.7299,0.71196,0.6992,0.66674,0.6409100000000001,0.60695,0.57268,0.50802,0.43144,0.34194,0.2296,0.07682699999999999,-0.090538,-0.2905,-0.52452,-0.75485,-0.99321,-1.1975,-1.3724,-1.527,-1.6413,-1.7062,-1.7337,-1.7521,-1.7535,-1.7391,-1.7173,-1.6901,-1.6618,-1.6355,-1.6206
1,-0.70328,-0.70312,-0.69938,-0.69688,-0.6936100000000001,-0.68943,-0.68493,-0.68085,-0.68074,-0.68033,-0.67969,-0.67901,-0.6773,-0.67584,-0.67537,-0.67474,-0.67337,-0.67345,-0.6733600000000001,-0.67266,-0.6714399999999999,-0.6706300000000001,-0.67169,-0.66998,-0.66861,-0.66808,-0.66835,-0.66709,-0.66646,-0.66601,-0.66755,-0.66692,-0.6670699999999999,-0.66737,-0.66573,-0.6643399999999999,-0.6650699999999999,-0.66371,-0.66241,-0.6621199999999999,-0.66165,-0.6610699999999999,-0.65353,-0.62429,-0.55608,-0.45526000000000005,-0.33804,-0.23106999999999997,-0.133,0.16398,0.17755,0.55904,0.70807,0.8475799999999999,0.94526,1.0515,1.1478,1.26,1.386,1.5207,1.6399,1.7447,1.7992,1.8113,1.8182,1.8378,1.8576,1.85,1.8524,1.8474,1.8545,1.8575,1.8419999999999999,1.838,1.841,1.8358,1.8358,1.8321,1.8251,1.8213,1.811,1.8023,1.7752,1.7374,1.6812,1.5994,1.4809999999999999,1.3526,1.2142,1.0781,0.9476399999999999,0.8241299999999999,0.72239,0.58454,0.47606000000000004,0.37,0.20697,-0.010953000000000001,-0.14009000000000002,-0.28160999999999997,-0.3908,-0.49606000000000006,-0.62125,-0.72265,-0.78865,-0.8144,-0.81124,-0.79878,-0.7815300000000001,-0.76394,-0.7512300000000001,-0.73178,-0.70829,-0.68633,-0.66451,-0.64875,-0.6468,-0.64436,-0.64583,-0.64356,-0.64564,-0.647,-0.6493899999999999,-0.65273,-0.65767,-0.6633,-0.66777,-0.67188,-0.67609,-0.679,-0.68289,-0.68543,-0.68797,-0.68775,-0.6904399999999999,-0.6896399999999999,-0.69083,-0.69235,-0.6902699999999999,-0.68945,-0.69,-0.68965,-0.6875899999999999,-0.68762,-0.68603,-0.68717,-0.6836,-0.6843199999999999,-0.68296,-0.68124
2,-1.1947,-1.1886,-1.1857,-1.1894,-1.1912,-1.1914,-1.1918,-1.1903,-1.1898,-1.1921,-1.1924,-1.1909999999999998,-1.1901,-1.1921,-1.1915,-1.1935,-1.1957,-1.1973,-1.1948,-1.158,-1.0982,-1.0328,-0.96131,-0.91607,-0.89665,-0.8832899999999999,-0.88533,-0.88155,-0.8637799999999999,-0.8355100000000001,-0.81298,-0.80152,-0.79323,-0.7821600000000001,-0.74966,-0.69017,-0.56772,-0.40442,-0.22926999999999997,-0.049324,0.12511,0.27079000000000003,0.40923000000000004,0.52605,0.6331399999999999,0.71767,0.78681,0.85434,0.9052100000000001,0.96241,1.0003,1.041,1.0672,1.0745,1.0919,1.0948,1.0949,1.1018,1.1038,1.1041,1.1035,1.1008,1.0992,1.1019,1.1024,1.0989,1.0948,1.095,1.0969,1.0917,1.0927,1.0929,1.0984,1.0959999999999999,1.0953,1.0997,1.0997,1.1019,1.103,1.1029,1.0998,1.0991,1.0997,1.1003,1.1021,1.1035,1.1062,1.104,1.1075,1.1102,1.1061,1.1036,1.1086,1.1098,1.1079,1.1109,1.1083,1.1112,1.1059999999999999,1.1022,1.1033,1.0987,1.0905,1.0754,1.047,1.0045,0.94352,0.86731,0.7707,0.65942,0.53188,0.38971,0.23785,0.083893,-0.074376,-0.21696,-0.35441999999999996,-0.4733,-0.59386,-0.68589,-0.75766,-0.82463,-0.88105,-0.9209700000000001,-0.94581,-0.9572200000000001,-0.9632,-0.95983,-0.96311,-0.96116,-0.9589200000000001,-0.9591299999999999,-0.95811,-0.9603799999999999,-0.9610200000000001,-0.96751,-0.9740000000000001,-0.97626,-0.98246,-0.9905299999999999,-0.9996700000000001,-1.0095,-1.0287,-1.0475,-1.087,-1.1654,-1.2562,-1.3467,-1.4169999999999998,-1.4272
